ï»¿Locality,References,log fO2 (dFMQ),log fO2 (dFMQ)_1std,Analysis,Method,Remarks 1,U-Pb Age,Ti-in-zirc Temp C,P,Ti,Y,Nb,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,log fO2 (dFMQ).1,log fO2 (dFMQ)_1std.1,Th/U
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_5,ArF LA-ICPMS,,1892.4,777.4016884,6.253828811575473,2.341805806147327,8.163371316459912,1.3787660946990992,8.94767606249969,6.363028103540465,5.69035945432406,-2.396895772465287,4.394449154672439,-0.05129329438755058,2.747270914255491,3.109060958860994,1.9459101490553132,4.543294782270004,3.4531571205928664,5.84354441703136,4.74493212836325,6.249975242259483,4.6913478822291435,6.745236349484363,5.159055299214529,1.24,0.01,1.9594594594594594
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_6,ArF LA-ICPMS,,1868.6,788.4203566,5.966146739123692,2.451005098112319,7.506591780070841,1.33500106673234,9.083642718930225,5.537334267018537,5.209486152841421,-1.2729656758128873,3.7328963395307104,-0.941608539858445,1.7749523509116738,2.3978952727983707,1.007957920399979,3.770459441106359,2.6602595372658615,5.111987788356544,4.128745988939433,5.68697535633982,4.102643365036796,6.306275286948016,4.68213122712422,1.24,0.01,1.3879781420765027
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_7,ArF LA-ICPMS,,1867,745.741955,6.0867747269123065,2.0149030205422647,7.506591780070841,0.8754687373538999,9.230142999272362,5.537334267018537,5.170483995038151,-3.540459448995663,3.586292865338835,-0.9675840262617056,1.6863989535702288,2.302585092994046,0.9042181506398859,3.910021002757473,2.7013612129514133,5.111987788356544,4.131961425793407,5.673323267171493,4.018183201256536,6.22455842927536,4.564348191467836,1.24,0.01,1.4431818181818181
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_8,ArF LA-ICPMS,,1876.1,782.1116878,6.380122536899765,2.388762789235098,7.67786350067821,1.589235205116581,9.148464968258095,5.730099782973574,5.5053315359323625,-3.270169119255751,4.04305126783455,-1.6607312068216509,1.589235205116581,2.1162555148025524,0.5247285289349821,3.6402142821326553,2.517696472610991,5.19295685089021,4.1588830833596715,5.849324779946859,4.26549281841793,6.464588303689961,4.897839799950911,1.24,0.01,1.2520325203252032
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_9,ArF LA-ICPMS,,1873.4,776.4377655,5.886104031450156,2.33214389523559,7.154615356913663,1.247032293786383,8.94767606249969,5.056245805348308,5.209486152841421,-4.199705077879927,3.288401887516811,-1.8451602459551701,0.6312717768418578,1.5040773967762742,0.29266961396282004,3.2386784521643803,2.1041341542702074,4.564348191467836,3.7013019741124933,5.308267697401205,3.7819143200811256,6.037870919922137,4.531523645819793,1.24,0.01,0.8579234972677595
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_11,ArF LA-ICPMS,,1881.6,895.4455239,5.8289456176102075,3.40452517175483,7.501082124259871,1.5933085305042167,9.179881164491475,5.8805329864007,5.6131281063880705,-3.7297014486341915,4.100989104940769,-1.2765434971607714,1.5686159179138452,2.0794415416798357,0.8712933659434193,3.768152635008444,2.5877640352277083,5.10594547390058,4.169761201506855,5.6937321388027,4.096009841541162,6.318968113746434,4.68213122712422,1.24,0.01,1.3065693430656935
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_12,ArF LA-ICPMS,,1878.5,813.1315491,5.991464547107982,2.6878474937846906,7.24422751560335,1.0986122886681098,9.009447429596793,5.68697535633982,5.351858133476067,-2.7181005369557116,3.624340932976365,-1.4024237430497744,1.6094379124341003,1.9459101490553132,0.7466879474879751,3.632309102625542,2.3978952727983707,4.890349128221754,3.824284091120139,5.438079308923196,3.824284091120139,5.998936561946683,4.447346100794524,1.24,0.01,1.3981042654028435
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_13,ArF LA-ICPMS,,1892.8,689.9316162,5.736572297479192,1.3862943611198906,7.02108396428914,1.410986973710262,9.350102314351341,5.303304908059076,5.365976015021851,-4.509860006183766,3.770459441106359,-2.703062659591171,0.5247285289349821,0.8020015854720274,-0.040821994520255166,2.91235066461494,1.8164520818184267,4.442651256490317,3.520460802488973,5.176149732573829,3.7232808808312687,5.966146739123692,4.409155302062135,1.24,0.01,0.9392523364485982
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_14,ArF LA-ICPMS,,1884.6,766.3559212,5.886104031450156,2.2300144001592104,7.580699752224563,0.9516578757114463,9.199279424616758,5.645446897643238,5.272999558563747,-3.0576076772720784,3.6027767550605247,-0.8964881045779755,1.9315214116032138,2.4595888418037104,1.095273387402595,3.9160150266976834,2.72785282839839,5.220355825078324,4.143134726391533,5.720311776607412,4.135166556742356,6.2878585601617845,4.6913478822291435,1.24,0.01,1.4512820512820512
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_15,ArF LA-ICPMS,,1888.9,723.6914142,5.736572297479192,1.7749523509116738,7.098375638590786,0.883767540168595,9.20029003612268,5.278114659230517,5.19295685089021,-3.540459448995663,3.481240089335692,-1.9449106487222299,0.7323678937132266,1.5260563034950492,0.3364722366212129,3.250374491927572,2.174751721484161,4.6913478822291435,3.6788291182604347,5.308267697401205,3.7256934272366524,5.993961427306569,4.394449154672439,1.24,0.01,1.0888888888888888
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_16,ArF LA-ICPMS,,1876.4,770.4894512,6.063785208687608,2.272125885509337,6.86171134048073,0.9242589015233319,9.215327913487222,5.006627272698717,4.93014804318357,-4.074541934925921,3.475067230228611,-2.282782465697866,0.6418538861723947,1.2412685890696329,0.13976194237515863,3.0007198150650303,1.7715567619105355,4.411585436915426,3.4372078191851885,5.0238805208462765,3.4781584227982836,5.736572297479192,4.139955073474153,1.24,0.01,1.079479768786127
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_17,ArF LA-ICPMS,,1880,715.7928966,5.225746673713202,1.6863989535702288,6.464588303689961,1.007957920399979,9.358760377094455,4.455509411433685,4.633757642840004,-4.8283137373023015,3.202746442938317,-2.9565115604007097,-0.23572233352106983,0.9321640810304452,-0.9675840262617056,2.4765384001174837,1.4134230285081433,3.912023005428146,2.9652730660692823,4.653960350157523,3.152736022363656,5.3706380281276624,3.7819143200811256,1.24,0.01,0.836734693877551
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_19,ArF LA-ICPMS,,1885.1,739.3024857,6.214608098422191,1.9459101490553132,7.5652752818989315,1.1631508098056809,9.417354541360508,5.69035945432406,5.438079308923196,-1.6982691261407161,3.906004933102583,-1.3903023825174294,1.667706820558076,2.2512917986064953,0.6575200029167941,3.7256934272366524,2.5649493574615367,5.062595033026967,4.128745988939433,5.666426688112432,4.087655574071304,6.333279628139691,4.727387818712341,1.24,0.01,1.2869565217391303
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_20,ArF LA-ICPMS,,1881,764.2347819,5.521460917862246,2.2082744135228043,7.251344983372214,0.7975071958841882,9.217315985712608,5.313205979041787,5.0106352940962555,-4.017383521085972,3.5085558999826545,-1.5702171992808192,1.4350845252893227,2.0412203288596382,0.8241754429663494,3.648057459593681,2.3513752571634776,4.867534450455582,3.8480176754522337,5.4638318050256105,3.899950424193877,6.113682179832232,4.489759334476764,1.24,0.01,1.3533333333333333
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_21,ArF LA-ICPMS,,1870,776.4377655,6.327936783729195,2.33214389523559,7.05617528410041,0.688134638736401,9.210340371976184,4.770684624465665,4.65586330030361,-4.199705077879927,3.169685580677429,-2.0325579557809856,0.8960880245566357,1.6486586255873816,0.34358970439007686,3.2846635654062037,2.060513531794317,4.624972813284271,3.6054978451748854,5.214935757608986,3.681351187693145,5.8522024797744745,4.280824129164719,1.24,0.01,1.1216730038022813
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_22,ArF LA-ICPMS,,1883.9,757.6356288,5.991464547107982,2.1400661634962708,7.299797366758161,0.7514160886839212,9.201299627324033,5.288267030694535,5.0689042022202315,-4.3428059215206005,3.5085558999826545,-1.6820086052689358,1.4422019930581866,1.9021075263969205,0.7227059828014898,3.481240089335692,2.272125885509337,4.77912349311153,3.835141961092188,5.429345628954441,3.7954891891721947,6.008813185442595,4.393213824064446,1.24,0.01,1.2452830188679245
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_23,ArF LA-ICPMS,,1880,750.6459677,5.991464547107982,2.066862759472976,7.495541943884256,0.8372475245337022,9.109414453386222,5.7745515455444085,5.308267697401205,-2.864704011147587,3.8394523125933104,-0.7402387880937958,1.8562979903656263,2.5572273113676265,1.1537315878891892,3.7977338590260183,2.6100697927420065,5.075173815233827,4.0163830207523885,5.634789603169249,4.084294226368599,6.257667587882639,4.68213122712422,1.24,0.01,1.5940594059405941
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32_25,ArF LA-ICPMS,,1884.6,731.0590398,5.857933154483459,1.8562979903656263,7.02108396428914,1.3862943611198906,9.210340371976184,4.927253685157205,4.9344739331306915,-5.426150738057921,3.391147045808654,-2.2537949288246137,0.7608058290337602,1.4586150226995167,0.17395330712343798,3.2188758248682006,2.0149030205422647,4.553876891600541,3.6136169696133895,5.236441962829949,3.676300671907076,5.910796644040527,4.310799125385514,1.24,0.01,0.9928057553956835
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-2,ArF LA-ICPMS,,1879.1,749.4392826,5.857933154483459,2.0541237336955462,7.358830898342354,1.0152306797290584,9.231122911158712,5.484796933490655,5.170483995038151,-4.135166556742356,3.5496173867804286,-1.1301029557594804,1.7749523509116738,2.0412203288596382,0.8329091229351039,3.6027767550605247,2.468099531471619,5.043425116919247,4.023564380161053,5.541263545158426,3.9589065913269965,6.131226489483141,4.499809670330265,1.24,0.01,1.3693181818181819
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-3,ArF LA-ICPMS,,1894.4,760.9809332,6.551080335043404,2.174751721484161,7.24422751560335,0.8544153281560676,9.239899174217728,5.41610040220442,5.075173815233827,-3.4420193761824103,3.484312288372662,-1.3862943611198906,1.5260563034950492,2.174751721484161,0.8671004876833833,3.6027767550605247,2.312535423847214,4.844187086458591,3.903990833730882,5.438079308923196,3.7819143200811256,6.023447592961033,4.48863636973214,1.24,0.01,1.40625
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-4,ArF LA-ICPMS,,1888.2,753.0224767,5.799092654460526,2.0918640616783932,7.396335293800808,0.6259384308664954,9.239899174217728,5.860786223465865,5.605802066295998,-0.09431067947124129,3.929862923556477,-0.616186139423817,1.9600947840472698,2.302585092994046,1.0438040521731147,3.6838669122903918,2.451005098112319,4.997212273764115,4.044804116661965,5.556828061699537,3.9815490680767565,6.214608098422191,4.663439094112067,1.24,0.01,1.2904411764705883
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-5,ArF LA-ICPMS,,1908,768.4403426,6.3835066348840055,2.2512917986064953,7.659171367666058,1.2837077723447896,9.079092085366229,5.968707559985366,5.43372200355424,-0.030459207484708574,3.966511190712216,0.131028262406404,2.4069451083182885,2.714694743820879,1.244154593958768,4.139955073474153,2.9338568698359038,5.356586274672012,4.33990170837321,5.860786223465865,4.220977213155467,6.364750756851911,4.77912349311153,1.24,0.01,1.7074235807860263
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-6,ArF LA-ICPMS,,1894,769.4692264,5.736572297479192,2.2617630984737906,7.146772179452637,0.4637340162321402,9.277999020449997,5.0369526024136295,4.81380905109942,-6.214608098422191,3.4307561839036995,-1.4354846053106625,1.252762968495368,2.066862759472976,0.636576829071551,3.5890591188317256,2.33214389523559,4.77912349311153,3.7864597824528,5.351858133476067,3.6938669956249757,5.869296913133774,4.338597076746545,1.24,0.01,1.25
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-7,ArF LA-ICPMS,,1887.9,737.9697531,5.703782474656201,1.9315214116032138,6.76849321164863,1.1118575154181303,9.231122911158712,5.1298987149230735,5.153291594497779,-7.139657230212759,3.5610460826040513,-3.506557897319982,0.5877866649021191,1.1314021114911006,-0.2744368457017603,2.856470206220483,1.7387102481382397,4.318820558770089,3.367295829986474,4.969813299576001,3.475067230228611,5.720311776607412,4.1713056033582285,1.24,0.01,0.976878612716763
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-8,ArF LA-ICPMS,,1878,799.3626823,6.063785208687608,2.5572273113676265,6.843749949006225,0.4824261492442928,9.082507000466299,4.74493212836325,4.504244267398131,-4.879607031689852,2.8507065015037334,-1.3093333199837622,1.4586150226995167,1.9878743481543455,0.6418538861723947,3.246490991901174,2.128231705849268,4.532599493153256,3.4965075614664802,5.062595033026967,3.4688560301359703,5.733341276897746,4.091005660956586,1.24,0.01,1.2721238938053097
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-9,ArF LA-ICPMS,,1885.6,767.4026318,5.736572297479192,2.2407096892759584,7.091742115095153,1.4816045409242156,9.268609280100158,5.384495062789089,5.262690188904886,-3.079113882493042,3.648057459593681,-1.9519282213808764,0.8754687373538999,1.791759469228055,0.2468600779315258,3.250374491927572,2.0541237336955462,4.6913478822291435,3.6888794541139363,5.3230099791384085,3.7062280924485496,5.971261839790462,4.400603020246817,1.24,0.01,1.1295336787564767
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-32O-10,ArF LA-ICPMS,,1876,765.3000325,3.4011973816621555,2.2192034840549946,6.059123195581797,0.494696241836107,9.116029692504942,3.7184382563554808,3.8958936234982624,-4.509860006183766,2.631888840136646,-3.912023005428146,-0.3011050927839216,0.5877866649021191,-0.616186139423817,2.2823823856765264,1.1314021114911006,3.673765816303888,2.653241964607215,4.31748811353631,2.7536607123542622,4.997212273764115,3.3068867021909143,1.24,0.01,0.8373983739837398
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-1,ArF LA-ICPMS,,1889.3,725.2047918,5.717027701406222,1.791759469228055,7.421775793644647,1.5173226235262947,9.455636727931525,6.1903154058531475,5.934894195619588,-1.0788096613719298,3.9982007016691985,-0.843970070294529,1.4816045409242156,1.8082887711792655,0.4054651081081644,3.417726683613366,2.163323025660538,4.9344739331306915,3.9684033388642534,5.575949103146316,4.100989104940769,6.354370040797351,4.746669748261791,1.24,0.01,1.291005291005291
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-2,ArF LA-ICPMS,,1886.8,777.4016884,6.84587987526405,2.341805806147327,7.77485576666552,1.4883995840570443,9.12369256525051,6.315358001522335,5.7745515455444085,-2.900422093749666,3.929862923556477,-1.2344320118106447,1.5748464676644813,2.163323025660538,0.6981347220709843,3.8628327612373745,2.797281334830153,5.3230099791384085,4.298645025734831,5.934894195619588,4.364371699435161,6.57507584059962,5.0369526024136295,1.24,0.01,1.7173913043478262
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-3,ArF LA-ICPMS,,1878.9,741.9219647,5.736572297479192,1.9740810260220096,7.795646536334594,1.667706820558076,9.275191344295799,6.295266001439646,5.720311776607412,-1.9310215365615626,4.104294893075269,-0.8915981192837836,1.62924053973028,2.2617630984737906,0.5247285289349821,3.9945242269398897,2.766319109226186,5.3471075307174685,4.406719247264253,5.991464547107982,4.395682961121367,6.618738983517219,4.990432586778736,1.24,0.01,1.777049180327869
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-4,ArF LA-ICPMS,,1876.5,765.3000325,6.1903154058531475,2.2192034840549946,7.326465613840322,1.9459101490553132,9.268609280100158,6.075346031088684,5.676753802268282,-5.381698975487088,4.085976312551584,-1.870802676568508,1.0473189942805592,1.5686159179138452,0.058268908123975824,3.32862668882732,2.2375130962503307,4.8283137373023015,3.883623530906448,5.484796933490655,3.9982007016691985,6.2166061010848646,4.620058798481842,1.24,0.01,1.4897260273972603
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-5,ArF LA-ICPMS,,1882,780.2491082,6.234410725718371,2.3702437414678603,7.1853870155804165,1.7578579175523736,9.327234123447681,6.184148890937483,5.733341276897746,-1.0347440325969859,3.929862923556477,-2.137070654516472,0.4824261492442928,1.332366019094335,-0.4942963218147801,3.169685580677429,2.0541237336955462,4.590056548178043,3.686376323895818,5.375278407684165,3.8110970868381857,6.008813185442595,4.481871969643598,1.24,0.01,1.5695792880258899
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-6,ArF LA-ICPMS,,1895.4,845.8886521,6.037870919922137,2.9856819377004897,7.757906208351747,1.4011829736136412,9.268609280100158,6.238324625039508,5.659482215759621,-2.563949857128453,4.00369019395397,-0.941608539858445,1.9878743481543455,2.388762789235098,0.8285518175661483,3.9396381724611196,2.8507065015037334,5.356586274672012,4.320151230955794,5.966146739123692,4.390738575275903,6.536691597591305,4.955827057601261,1.24,0.01,1.78397212543554
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-8,ArF LA-ICPMS,,1878.5,772.5045706,5.393627546352362,2.2925347571405443,6.704414354964107,1.3454723665996355,9.43188264192342,5.3471075307174685,5.231108616854587,-5.339139361068292,3.7495040759303713,-3.123565645063876,-0.31471074483970024,0.8329091229351039,-0.527632742082372,2.72785282839839,1.6253112615903906,4.185098925490565,3.3568971227655755,4.983606621708336,3.4781584227982836,5.697093486505405,4.119037174812473,1.24,0.01,1.1229946524064172
"Haib plutonic rocks, Namibia","Meng et al., 2021",1.24,0.01,HB-33-9,ArF LA-ICPMS,,1893.1,733.8745569,5.998936561946683,1.8870696490323797,7.450079569807499,1.9459101490553132,9.235032984566555,6.368187186350492,5.808142489980444,-1.0216512475319814,4.11251186617755,-1.0051219455807707,1.6714733033535532,1.916922612182061,0.494696241836107,3.4688560301359703,2.3997118037247684,4.90527477843843,4.00369019395397,5.575949103146316,4.056988775678332,6.226536669287466,4.6549122778829055,1.24,0.01,1.7507507507507507
